ntw	ntwType	slice	measure	measure_short	orig	maxe	anan	bara	dreh	hala	cimi	musm
"MX03"	"IB"	"mx03_081031.xlsx"	"Hamming"	"hamming"	0	574	145	574	574	171	168	417.5
"MX03"	"IB"	"mx03_081031.xlsx"	"Jaccard"	"jaccard"	0	.82947977	.91772152	.82947977	.82947977	.855	.83293461	.88771186
"MX03"	"IB"	"mx03_081031.xlsx"	"Cosine"	"cosine"	0	.20789744	.48237863	.20835575	.26848048	.46047155	.21211238	.48687637
"MX03"	"IB"	"mx03_081031.xlsx"	"Jensen"	"jensen"	0	.63607546	.43626342	.63179538	.7733356	.99299988	.42120355	.30064527
"MX03"	"IB"	"mx03_081031.xlsx"	"True Positives"	"truepos"	100	100	11.016949	100	100	24.576271	28.813559	44.491525
"MX03"	"IB"	"mx03_081031.xlsx"	"True Negatives"	"trueneg"	100	65.995261	97.630332	65.995261	65.995261	95.14218	95.14218	79.087678
"MX03"	"IB"	"mx03_081031.xlsx"	"False Positives"	"falsepos"	0	34.004739	2.3696683	34.004739	34.004739	4.8578199	4.8578199	20.912322
"MX03"	"IB"	"mx03_081031.xlsx"	"False Negatives"	"falseneg"	0	0	88.983051	0	0	75.423729	71.186441	55.508475
"MX03"	"IB"	"mx03_081031.xlsx"	"Accuracy"	"accuracy"	100	68.217054	91.971207	68.217054	68.217054	90.531561	90.697674	76.882614
"MX03"	"IB"	"mx03_081031.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	.92	1	.92	.46
"MX03"	"IB"	"mx03_081031.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.98
"MX03"	"IB"	"mx03_081031.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99411074	.99612653	.99413823	.9918764	.99071059	.98942347	.91331176
"MX03"	"IB"	"mx03_081031.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"MX03"	"IB"	"mx03_081031.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"MX03"	"IB"	"mx03_081031.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"MX02"	"REP"	"mx02_140630.xlsx"	"# of links"	"links"	74	572	49	572	572	144	75	393.5
"MX02"	"REP"	"mx02_140630.xlsx"	"Density"	"density"	4.0974529	31.672204	2.7131783	31.672204	31.672204	7.9734219	4.1528239	21.788483
"MX02"	"REP"	"mx02_140630.xlsx"	"Avg Degree"	"deg_ave"	1.7209302	13.302326	1.1395349	13.302326	13.302326	3.3488372	1.744186	9.1511628
"MX02"	"REP"	"mx02_140630.xlsx"	"Med Degree"	"deg_med"	1	20	1	20	20	4	0	10.5
"MX02"	"REP"	"mx02_140630.xlsx"	"Assortativity"	"assort"	-.15604753	-.34234497	-.27556613	-.34234497	-.34234497	-.36974473	-.32060715	-.24302792
"MX02"	"REP"	"mx02_140630.xlsx"	"Clustering"	"clust"	3.1576563	26.167478	.51973221	26.167478	26.167478	17.101648	7.4608605	8.2007314
"MX02"	"REP"	"mx02_140630.xlsx"	"Lender Dep"	"dep_lend"	75.230335	29.383248	89.161924	29.244552	34.580669	67.717087	52.330921	46.377852
"MX02"	"REP"	"mx02_140630.xlsx"	"Borrower Dep"	"dep_borr"	69.728031	22.481795	82.13615	23.18173	27.152347	63.423228	51.777363	43.287843
"MX02"	"REP"	"mx02_140630.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.44638228	.10416044	.5674262	.10348998	.13277896	.36059496	.21815683	.25105845
"MX02"	"REP"	"mx02_140630.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.44888893	.15515978	.8805632	.15162524	.16239156	.40253973	0	.25776283
"MX02"	"REP"	"mx02_140630.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.29918673	.05507339	.37969241	.05536816	.07133422	.27059852	.1604101	.22587333
"MX02"	"REP"	"mx02_140630.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	0	0	0	0	0	0	0	.21980196
"MX02"	"REP"	"mx02_140630.xlsx"	"Core Size (% banks)"	"core"	9.3023256	37.209302	6.9767442	37.209302	37.209302	11.627907	11.627907	32.55814
"MX02"	"REP"	"mx02_140630.xlsx"	"Error score(% links)"	"error"	50	10.48951	51.020408	10.48951	10.48951	36.805556	36.564171	41.751289
"MX02"	"REP"	"mx02_140630.xlsx"	"Hamming"	"hamming"	0	498	103	498	498	154	101	400
"MX02"	"REP"	"mx02_140630.xlsx"	"Jaccard"	"jaccard"	0	.87062937	.91150442	.87062937	.87062937	.82795699	.80076336	.92325415
"MX02"	"REP"	"mx02_140630.xlsx"	"Cosine"	"cosine"	0	.28201904	.3738885	.2898934	.33063992	.58768843	.35514136	.54754525
"MX02"	"REP"	"mx02_140630.xlsx"	"Jensen"	"jensen"	0	.49245595	.20152618	.50087903	.62723985	.51800123	.16529437	.18784156
"MX02"	"REP"	"mx02_140630.xlsx"	"True Positives"	"truepos"	100	100	13.513514	100	100	43.243243	33.108108	44.594595
"MX02"	"REP"	"mx02_140630.xlsx"	"True Negatives"	"trueneg"	100	71.247113	97.748268	71.247113	71.247113	93.533487	97.084296	79.214781
"MX02"	"REP"	"mx02_140630.xlsx"	"False Positives"	"falsepos"	0	28.752887	2.2517321	28.752887	28.752887	6.4665127	2.9157044	20.785219
"MX02"	"REP"	"mx02_140630.xlsx"	"False Negatives"	"falseneg"	0	0	86.486486	0	0	56.756757	66.891892	55.405405
"MX02"	"REP"	"mx02_140630.xlsx"	"Accuracy"	"accuracy"	100	72.425249	94.296788	72.425249	72.425249	91.472868	94.40753	77.851606
"MX02"	"REP"	"mx02_140630.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	.84	.44
"MX02"	"REP"	"mx02_140630.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.8
"MX02"	"REP"	"mx02_140630.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.98990862	.98037983	.98957882	.98599848	.95149892	.96113625	.82697606
"MX02"	"REP"	"mx02_140630.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"MX02"	"REP"	"mx02_140630.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"MX02"	"REP"	"mx02_140630.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"MX02"	"REP"	"mx02_130628.xlsx"	"# of links"	"links"	64	430	42	430	430	101	65	353.5
"MX02"	"REP"	"mx02_130628.xlsx"	"Density"	"density"	3.5437431	23.809524	2.3255814	23.809524	23.809524	5.5924695	3.5991141	19.573643
"MX02"	"REP"	"mx02_130628.xlsx"	"Avg Degree"	"deg_ave"	1.4883721	10	.97674419	10	10	2.3488372	1.5116279	8.2209302
"MX02"	"REP"	"mx02_130628.xlsx"	"Med Degree"	"deg_med"	1	16	1	16	16	3	0	10
"MX02"	"REP"	"mx02_130628.xlsx"	"Assortativity"	"assort"	-.33043141	-.4376215	-.3552862	-.4376215	-.4376215	-.45471128	-.40597935	-.21614986
"MX02"	"REP"	"mx02_130628.xlsx"	"Clustering"	"clust"	7.3191214	25.78993	1.744186	25.78993	25.78993	19.243213	6.9645095	7.6319719
"MX02"	"REP"	"mx02_130628.xlsx"	"Lender Dep"	"dep_lend"	75.642103	29.699271	92.887565	29.625524	36.311428	67.714745	55.898067	50.750739
"MX02"	"REP"	"mx02_130628.xlsx"	"Borrower Dep"	"dep_borr"	67.72637	17.59023	80.78332	17.640214	26.400964	76.594798	44.405636	42.303762
"MX02"	"REP"	"mx02_130628.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.41858595	.10586545	.54821698	.10560609	.13762178	.34763121	.22629524	.26596409
"MX02"	"REP"	"mx02_130628.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.39525197	.16984864	.79734318	.16746673	.17501575	.34018861	0	.27835979
"MX02"	"REP"	"mx02_130628.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.24279986	.04350629	.30419834	.04342889	.05820596	.277444	.1106496	.20575145
"MX02"	"REP"	"mx02_130628.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	0	0	0	0	0	0	0	.20773793
"MX02"	"REP"	"mx02_130628.xlsx"	"Core Size (% banks)"	"core"	9.3023256	27.906977	6.9767442	27.906977	27.906977	11.627907	9.3023256	30.232558
"MX02"	"REP"	"mx02_130628.xlsx"	"Error score(% links)"	"error"	45.3125	16.27907	57.142857	16.27907	16.27907	37.623762	39.84127	42.836617
"MX02"	"REP"	"mx02_130628.xlsx"	"Hamming"	"hamming"	0	366	70	366	366	99	82	360.5
"MX02"	"REP"	"mx02_130628.xlsx"	"Jaccard"	"jaccard"	0	.85116279	.79545455	.85116279	.85116279	.75	.77879715	.92564054
"MX02"	"REP"	"mx02_130628.xlsx"	"Cosine"	"cosine"	0	.32324936	.564834	.33512474	.34961455	.59914324	.3944907	.53861372
"MX02"	"REP"	"mx02_130628.xlsx"	"Jensen"	"jensen"	0	.44242416	.39090636	.44698578	.58102893	.68292046	.16667658	.15565994
"MX02"	"REP"	"mx02_130628.xlsx"	"True Positives"	"truepos"	100	100	28.125	100	100	51.5625	37.5	45.3125
"MX02"	"REP"	"mx02_130628.xlsx"	"True Negatives"	"trueneg"	100	78.989667	98.622273	78.989667	78.989667	96.096441	97.588978	81.285878
"MX02"	"REP"	"mx02_130628.xlsx"	"False Positives"	"falsepos"	0	21.010333	1.3777268	21.010333	21.010333	3.9035591	2.4110218	18.714122
"MX02"	"REP"	"mx02_130628.xlsx"	"False Negatives"	"falseneg"	0	0	71.875	0	0	48.4375	62.5	54.6875
"MX02"	"REP"	"mx02_130628.xlsx"	"Accuracy"	"accuracy"	100	79.734219	96.124031	79.734219	79.734219	94.518272	95.459579	80.03876
"MX02"	"REP"	"mx02_130628.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	1	0	.66	.42
"MX02"	"REP"	"mx02_130628.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	.98	.88
"MX02"	"REP"	"mx02_130628.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.9808459	.9599746	.98087092	.97982581	.91116064	.94441699	.87639133
"MX02"	"REP"	"mx02_130628.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"MX02"	"REP"	"mx02_130628.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"MX02"	"REP"	"mx02_130628.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"MX02"	"REP"	"mx02_081031.xlsx"	"# of links"	"links"	49	265	32	265	265	86	50	243
"MX02"	"REP"	"mx02_081031.xlsx"	"Density"	"density"	2.7131783	14.673311	1.7718715	14.673311	14.673311	4.7619048	2.7685493	13.455149
"MX02"	"REP"	"mx02_081031.xlsx"	"Avg Degree"	"deg_ave"	1.1395349	6.1627907	.74418605	6.1627907	6.1627907	2	1.1627907	5.6511628
"MX02"	"REP"	"mx02_081031.xlsx"	"Med Degree"	"deg_med"	0	0	0	0	0	0	0	7
"MX02"	"REP"	"mx02_081031.xlsx"	"Assortativity"	"assort"	-.13536832	-.19281093	-.57894737	-.19281093	-.19281093	-.39073512	-.29811065	-.18622685
"MX02"	"REP"	"mx02_081031.xlsx"	"Clustering"	"clust"	1.5302269	10.193725	1.1804087	10.193725	10.193725	10.007123	4.1980048	6.4573298
"MX02"	"REP"	"mx02_081031.xlsx"	"Lender Dep"	"dep_lend"	75.988833	34.296171	83.080035	33.415401	40.521836	61.933439	46.376024	47.14919
"MX02"	"REP"	"mx02_081031.xlsx"	"Borrower Dep"	"dep_borr"	69.306522	28.849287	86.087264	26.863026	33.912361	76.272086	49.82281	46.43259
"MX02"	"REP"	"mx02_081031.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.25373707	.07059607	.29416196	.06756425	.09035271	.1849168	.10416462	.18698
"MX02"	"REP"	"mx02_081031.xlsx"	"Median HHI Assets"	"hhi_ass_med"	0	0	0	0	0	0	0	.20110585
"MX02"	"REP"	"mx02_081031.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.2430878	.06024642	.32983119	.0568955	.07853884	.26790292	.14628452	.19071023
"MX02"	"REP"	"mx02_081031.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	0	0	0	0	0	0	0	.20918976
"MX02"	"REP"	"mx02_081031.xlsx"	"Core Size (% banks)"	"core"	9.3023256	16.27907	6.9767442	16.27907	16.27907	9.3023256	9.3023256	25.581395
"MX02"	"REP"	"mx02_081031.xlsx"	"Error score(% links)"	"error"	51.020408	33.962264	40.625	33.962264	33.962264	33.72093	36	44.422222
"MX02"	"REP"	"mx02_081031.xlsx"	"Hamming"	"hamming"	0	216	57	216	216	85	63.5	247
"MX02"	"REP"	"mx02_081031.xlsx"	"Jaccard"	"jaccard"	0	.81509434	.82608696	.81509434	.81509434	.77272727	.7875	.91377104
"MX02"	"REP"	"mx02_081031.xlsx"	"Cosine"	"cosine"	0	.25726724	.47903709	.22850425	.34108601	.38907224	.40730492	.59373555
"MX02"	"REP"	"mx02_081031.xlsx"	"Jensen"	"jensen"	0	.5562242	.1450264	.53175242	.74090668	.56892554	.21618593	.25630607
"MX02"	"REP"	"mx02_081031.xlsx"	"True Positives"	"truepos"	100	100	24.489796	100	100	51.020408	34.693878	46.938776
"MX02"	"REP"	"mx02_081031.xlsx"	"True Negatives"	"trueneg"	100	87.706318	98.861696	87.706318	87.706318	96.528173	98.178714	87.450199
"MX02"	"REP"	"mx02_081031.xlsx"	"False Positives"	"falsepos"	0	12.293682	1.1383039	12.293682	12.293682	3.471827	1.8212863	12.549801
"MX02"	"REP"	"mx02_081031.xlsx"	"False Negatives"	"falseneg"	0	0	75.510204	0	0	48.979592	65.306122	53.061224
"MX02"	"REP"	"mx02_081031.xlsx"	"Accuracy"	"accuracy"	100	88.039867	96.843854	88.039867	88.039867	95.293466	96.483942	86.323367
"MX02"	"REP"	"mx02_081031.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	.74	.58
"MX02"	"REP"	"mx02_081031.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.9
"MX02"	"REP"	"mx02_081031.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.98935561	.99516161	.99036	.98756727	.9896748	.95433246	.90184877
"MX02"	"REP"	"mx02_081031.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"MX02"	"REP"	"mx02_081031.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"MX02"	"REP"	"mx02_081031.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"MX01"	"IB"	"mx01_140630.xlsx"	"# of links"	"links"	420	1484	78	1484	1484	185	418	494.5
"MX01"	"IB"	"mx01_140630.xlsx"	"Density"	"density"	23.255814	82.170543	4.3189369	82.170543	82.170543	10.243632	23.145072	27.380952
"MX01"	"IB"	"mx01_140630.xlsx"	"Avg Degree"	"deg_ave"	9.7674419	34.511628	1.8139535	34.511628	34.511628	4.3023256	9.7209302	11.5
"MX01"	"IB"	"mx01_140630.xlsx"	"Med Degree"	"deg_med"	10	37	1	37	37	4	10	13
"MX01"	"IB"	"mx01_140630.xlsx"	"Assortativity"	"assort"	-.25803654	-.09392613	-.33744403	-.09392613	-.09392613	-.27670828	-.3576274	-.29402678
"MX01"	"IB"	"mx01_140630.xlsx"	"Clustering"	"clust"	16.182117	27.319461	1.1669435	27.319461	27.319461	14.29396	20.441276	9.9287417
"MX01"	"IB"	"mx01_140630.xlsx"	"Lender Dep"	"dep_lend"	56.648172	34.877578	92.268796	33.546233	36.371494	69.414418	38.638989	44.78497
"MX01"	"IB"	"mx01_140630.xlsx"	"Borrower Dep"	"dep_borr"	53.360596	17.998385	87.780612	17.086132	25.095485	77.585506	27.172057	39.80287
"MX01"	"IB"	"mx01_140630.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.41116052	.15248927	.83263435	.14374112	.18739845	.54143415	.20077704	.29152618
"MX01"	"IB"	"mx01_140630.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.33268215	.16160303	1	.14800443	.18257707	.52456317	.16174338	.245826
"MX01"	"IB"	"mx01_140630.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.37577191	.08050887	.75275482	.07306634	.10642616	.62637039	.13767804	.25500238
"MX01"	"IB"	"mx01_140630.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.27532436	.0897365	1	.07823518	.11315864	.57493381	.09211238	.19971468
"MX01"	"IB"	"mx01_140630.xlsx"	"Core Size (% banks)"	"core"	32.55814	83.72093	9.3023256	83.72093	83.72093	13.953488	32.55814	34.883721
"MX01"	"IB"	"mx01_140630.xlsx"	"Error score(% links)"	"error"	23.571429	.53908356	41.025641	.53908356	.53908356	44.324324	12.484871	40.578154
"MX01"	"IB"	"mx01_140630.xlsx"	"Hamming"	"hamming"	0	1064	410	1064	1064	435	370.5	548
"MX01"	"IB"	"mx01_140630.xlsx"	"Jaccard"	"jaccard"	0	.71698113	.9030837	.71698113	.71698113	.83653846	.61437863	.74863013
"MX01"	"IB"	"mx01_140630.xlsx"	"Cosine"	"cosine"	0	.22010251	.57193466	.21545732	.29788693	.66737512	.23215931	.51645575
"MX01"	"IB"	"mx01_140630.xlsx"	"Jensen"	"jensen"	0	.79364479	.97617734	.78215182	.9955168	1.1901888	.71687154	.77535434
"MX01"	"IB"	"mx01_140630.xlsx"	"True Positives"	"truepos"	100	100	10.47619	100	100	20.238095	55.714286	43.690476
"MX01"	"IB"	"mx01_140630.xlsx"	"True Negatives"	"trueneg"	100	23.232323	97.546898	23.232323	23.232323	92.784993	86.760462	77.489177
"MX01"	"IB"	"mx01_140630.xlsx"	"False Positives"	"falsepos"	0	76.767677	2.4531025	76.767677	76.767677	7.2150072	13.239538	22.510823
"MX01"	"IB"	"mx01_140630.xlsx"	"False Negatives"	"falseneg"	0	0	89.52381	0	0	79.761905	44.285714	56.309524
"MX01"	"IB"	"mx01_140630.xlsx"	"Accuracy"	"accuracy"	100	41.085271	77.297896	41.085271	41.085271	75.913621	79.48505	69.6567
"MX01"	"IB"	"mx01_140630.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	1	.88
"MX01"	"IB"	"mx01_140630.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	1
"MX01"	"IB"	"mx01_140630.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99658045	.97955868	.99660582	.99553218	.98367005	.99446967	.91907856
"MX01"	"IB"	"mx01_140630.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	0	.54	.74
"MX01"	"IB"	"mx01_140630.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"MX01"	"IB"	"mx01_140630.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"MX01"	"IB"	"mx01_130628.xlsx"	"# of links"	"links"	436	1484	78	1484	1484	248	434.5	502
"MX01"	"IB"	"mx01_130628.xlsx"	"Density"	"density"	24.14175	82.170543	4.3189369	82.170543	82.170543	13.732004	24.058693	27.796235
"MX01"	"IB"	"mx01_130628.xlsx"	"Avg Degree"	"deg_ave"	10.139535	34.511628	1.8139535	34.511628	34.511628	5.7674419	10.104651	11.674419
"MX01"	"IB"	"mx01_130628.xlsx"	"Med Degree"	"deg_med"	10	38	1	38	38	6	10	13
"MX01"	"IB"	"mx01_130628.xlsx"	"Assortativity"	"assort"	-.21546874	-.04871795	-.52505373	-.04871795	-.04871795	-.40020921	-.35926136	-.29245276
"MX01"	"IB"	"mx01_130628.xlsx"	"Clustering"	"clust"	12.36369	24.520353	1.4538414	24.520353	24.520353	23.298875	18.341553	9.5260754
"MX01"	"IB"	"mx01_130628.xlsx"	"Lender Dep"	"dep_lend"	51.221172	26.044109	92.341756	24.888204	31.195332	62.141187	31.148419	41.690236
"MX01"	"IB"	"mx01_130628.xlsx"	"Borrower Dep"	"dep_borr"	49.778692	24.506276	90.884506	22.626622	27.633529	78.910566	30.122545	40.789611
"MX01"	"IB"	"mx01_130628.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.36877946	.11994358	.8159895	.11214745	.15479023	.45634309	.18097168	.268002
"MX01"	"IB"	"mx01_130628.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.29357829	.12948172	1	.11800217	.1596028	.418423	.12904616	.22539705
"MX01"	"IB"	"mx01_130628.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.3430401	.10113798	.80353801	.09073156	.12827314	.66050951	.17308597	.26033519
"MX01"	"IB"	"mx01_130628.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.26709676	.1099045	1	.09399942	.13467751	.89857876	.11082404	.21582917
"MX01"	"IB"	"mx01_130628.xlsx"	"Core Size (% banks)"	"core"	30.232558	86.046512	11.627907	86.046512	86.046512	18.604651	32.55814	34.883721
"MX01"	"IB"	"mx01_130628.xlsx"	"Error score(% links)"	"error"	24.770642	.26954178	32.051282	.26954178	.26954178	38.709677	12.914198	40.926986
"MX01"	"IB"	"mx01_130628.xlsx"	"Hamming"	"hamming"	0	1048	428	1048	1048	470	409	572.5
"MX01"	"IB"	"mx01_130628.xlsx"	"Jaccard"	"jaccard"	0	.70619946	.90870488	.70619946	.70619946	.81455806	.6365744	.7581604
"MX01"	"IB"	"mx01_130628.xlsx"	"Cosine"	"cosine"	0	.15159648	.64019823	.14368222	.22899135	.61095308	.17476608	.44565125
"MX01"	"IB"	"mx01_130628.xlsx"	"Jensen"	"jensen"	0	.74986022	1.3745425	.72669756	.94250784	1.0952278	.66029469	.71682152
"MX01"	"IB"	"mx01_130628.xlsx"	"True Positives"	"truepos"	100	100	9.8623853	100	100	24.541284	52.981651	41.743119
"MX01"	"IB"	"mx01_130628.xlsx"	"True Negatives"	"trueneg"	100	23.50365	97.445255	23.50365	23.50365	89.708029	85.145985	76.642336
"MX01"	"IB"	"mx01_130628.xlsx"	"False Positives"	"falsepos"	0	76.49635	2.5547445	76.49635	76.49635	10.291971	14.854015	23.357664
"MX01"	"IB"	"mx01_130628.xlsx"	"False Negatives"	"falseneg"	0	0	90.137615	0	0	75.458716	47.018349	58.256881
"MX01"	"IB"	"mx01_130628.xlsx"	"Accuracy"	"accuracy"	100	41.971207	76.301218	41.971207	41.971207	73.975637	77.353267	68.300111
"MX01"	"IB"	"mx01_130628.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	.98	.38
"MX01"	"IB"	"mx01_130628.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.8
"MX01"	"IB"	"mx01_130628.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99762715	.992364	.99768824	.99589457	.97176687	.9904168	.90210708
"MX01"	"IB"	"mx01_130628.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	0	1	0	.02	1	.36	.28
"MX01"	"IB"	"mx01_130628.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	0	1	0	.02	1	.36	.28
"MX01"	"IB"	"mx01_130628.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1		1			1		
"MX01"	"IB"	"mx01_081031.xlsx"	"# of links"	"links"	369	1297	73	1297	1297	206	367.5	419.5
"MX01"	"IB"	"mx01_081031.xlsx"	"Density"	"density"	20.431894	71.816168	4.0420819	71.816168	71.816168	11.406423	20.348837	23.228128
"MX01"	"IB"	"mx01_081031.xlsx"	"Avg Degree"	"deg_ave"	8.5813953	30.162791	1.6976744	30.162791	30.162791	4.7906977	8.5465116	9.755814
"MX01"	"IB"	"mx01_081031.xlsx"	"Med Degree"	"deg_med"	8	35	1	35	35	5	7	11
"MX01"	"IB"	"mx01_081031.xlsx"	"Assortativity"	"assort"	-.19518442	-.05405405	-.4323122	-.05405405	-.05405405	-.39922031	-.38474268	-.29852929
"MX01"	"IB"	"mx01_081031.xlsx"	"Clustering"	"clust"	10.098471	23.454162	1.3284171	23.454162	23.454162	19.528026	14.984462	8.7255366
"MX01"	"IB"	"mx01_081031.xlsx"	"Lender Dep"	"dep_lend"	55.786778	41.387547	89.894064	39.769639	45.72454	61.988127	42.16163	51.516648
"MX01"	"IB"	"mx01_081031.xlsx"	"Borrower Dep"	"dep_borr"	52.258773	26.149597	93.014191	24.803688	35.649658	81.174496	32.012229	50.058628
"MX01"	"IB"	"mx01_081031.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.38390744	.19892773	.74496885	.18513676	.24390557	.42651488	.20795107	.30619293
"MX01"	"IB"	"mx01_081031.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.35906569	.22740604	1	.20443332	.25767898	.42103261	.20556201	.29427903
"MX01"	"IB"	"mx01_081031.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.34722277	.12792001	.75915468	.11716229	.16787697	.62787954	.17816173	.3004547
"MX01"	"IB"	"mx01_081031.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.23756206	.14968727	1	.13181712	.18888451	.74237371	.14109585	.27743102
"MX01"	"IB"	"mx01_081031.xlsx"	"Core Size (% banks)"	"core"	30.232558	81.395349	9.3023256	81.395349	81.395349	13.953488	30.232558	32.55814
"MX01"	"IB"	"mx01_081031.xlsx"	"Error score(% links)"	"error"	25.745257	.154202	32.876712	.154202	.154202	35.92233	12.438315	40.40516
"MX01"	"IB"	"mx01_081031.xlsx"	"Hamming"	"hamming"	0	928	350	928	928	397	367	476.5
"MX01"	"IB"	"mx01_081031.xlsx"	"Jaccard"	"jaccard"	0	.7154973	.88383838	.7154973	.7154973	.81687243	.66484006	.75434478
"MX01"	"IB"	"mx01_081031.xlsx"	"Cosine"	"cosine"	0	.11361803	.15612203	.10626811	.17096176	.15976865	.15708418	.46933839
"MX01"	"IB"	"mx01_081031.xlsx"	"Jensen"	"jensen"	0	.64873346	.74083874	.62872986	.83572249	.75875954	.55902667	.66585259
"MX01"	"IB"	"mx01_081031.xlsx"	"True Positives"	"truepos"	100	100	12.466125	100	100	24.119241	50.271003	42.140921
"MX01"	"IB"	"mx01_081031.xlsx"	"True Negatives"	"trueneg"	100	35.421016	98.121086	35.421016	35.421016	91.858038	87.265136	81.697982
"MX01"	"IB"	"mx01_081031.xlsx"	"False Positives"	"falsepos"	0	64.578984	1.8789144	64.578984	64.578984	8.1419624	12.734864	18.302018
"MX01"	"IB"	"mx01_081031.xlsx"	"False Negatives"	"falseneg"	0	0	87.533875	0	0	75.880759	49.728997	57.859079
"MX01"	"IB"	"mx01_081031.xlsx"	"Accuracy"	"accuracy"	100	48.615725	80.620155	48.615725	48.615725	78.017719	79.678848	73.615725
"MX01"	"IB"	"mx01_081031.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	1	.66
"MX01"	"IB"	"mx01_081031.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.98
"MX01"	"IB"	"mx01_081031.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99906951	.99789593	.99913703	.99835821	.99834971	.99644804	.87535353
"MX01"	"IB"	"mx01_081031.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"MX01"	"IB"	"mx01_081031.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"MX01"	"IB"	"mx01_081031.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"KR01"	"IB"	"kr01.xlsx"	"# of links"	"links"	263	306	36	306	306	0		149
